"Attribute ID";"Product ID";Refference;"Supplier Refference";Location;ean13;UPC;"Wholesale Price";Price;"Unit Price Impact";Ecotax;"Minimal Quantity";Quantity;Weight;"Default On";"Available Date";Values;Image
347;12;00112;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,31;
352;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;5,32;
353;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,32;
354;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,32;
355;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,32;
356;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;5,33;
357;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,33;
358;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,33;
359;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,33;
360;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;5,34;
361;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,34;
362;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,34;
363;13;00113;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,34;
487;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;15,37,42;
488;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,37,45;
489;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,37,46;
490;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,37,42;
491;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,37,45;
492;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,37,46;
493;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,38,42;
494;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,38,45;
495;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,38,46;
496;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,38,42;
497;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,38,45;
498;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,38,46;
499;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,39,42;
500;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,39,45;
501;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,39,46;
502;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,39,42;
503;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,39,45;
504;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,39,46;
505;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,41,42;
506;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,41,45;
507;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,41,46;
508;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,41,42;
509;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,41,45;
510;14;00114;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,41,46;
385;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;10,42;
386;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,45;
387;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,46;
388;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,42;
389;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,45;
390;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,46;
391;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,42;
392;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,45;
393;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,46;
394;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,42;
395;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,45;
396;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,46;
397;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,42;
398;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,45;
399;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,46;
400;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,42;
401;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,45;
402;15;00115;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;24,46;
511;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;8,37,42;
512;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,37,45;
513;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,37,46;
514;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,37,42;
515;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,37,45;
516;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,37,46;
517;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,38,42;
518;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,38,45;
519;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,38,46;
520;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,38,42;
521;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,38,45;
522;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,38,46;
523;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,41,42;
524;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,41,45;
525;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;8,41,46;
526;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,41,42;
527;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,41,45;
528;16;00116;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,41,46;
423;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;10,37,42;
424;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,37,46;
425;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,37,42;
426;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,37,46;
427;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,38,42;
428;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,38,46;
429;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,38,42;
430;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,38,46;
431;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,41,42;
432;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;10,41,46;
433;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,41,42;
434;17;00117;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,41,46;
529;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;11,37,42;
530;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,37,44;
531;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,37,46;
532;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,37,42;
533;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,37,44;
534;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,37,46;
535;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,38,42;
536;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,38,44;
537;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,38,46;
538;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,38,42;
539;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,38,44;
540;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,38,46;
541;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,39,42;
542;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,39,44;
543;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,39,46;
544;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,39,42;
545;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,39,44;
546;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,39,46;
547;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,40,42;
548;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,40,44;
549;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,40,46;
550;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,40,42;
551;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,40,44;
552;18;00118;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;16,40,46;
455;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;11,42;
456;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,43;
457;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,45;
458;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,46;
459;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,42;
460;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,43;
461;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,45;
462;19;00119;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;14,46;
553;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;1;0000-00-00;11,25,42;
554;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,25,45;
555;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,25,46;
556;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,25,42;
557;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,25,45;
558;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,25,46;
559;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,25,42;
560;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,25,45;
561;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,25,46;
562;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,26,42;
563;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,26,45;
564;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,26,46;
565;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,26,42;
566;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,26,45;
567;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,26,46;
568;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,26,42;
569;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,26,45;
570;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,26,46;
571;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,27,42;
572;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,27,45;
573;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;11,27,46;
574;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,27,42;
575;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,27,45;
576;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;13,27,46;
577;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,27,42;
578;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,27,45;
579;20;00120;;;;;0.000000;0.000000;0.000000;0.000000;1;100;0.000000;;0000-00-00;15,27,46;
